sk8tag,name,lat,lon
sk8gcxdmur,skatepark,53.8567539,-0.4402101
sk8gcxdq2z,Woodmansey skatepark,53.837357,-0.4182775
sk8gcxennh,Little Driffield skatepark,53.9991425,-0.4334785
sk8gcxf0db,Bransholme skatepark,53.8046446,-0.329201
sk8gcxfsnw,Hornsea skatepark,53.9139933,-0.1671203
sk8gcxgew2,Gasworx Skatepark,54.0878411,-0.1964152
sk8gcxh3qd,Sowerby Skate Park,54.2212739,-1.3474085
sk8gcxj8jj,Appleton Wiske skatepark,54.4326801,-1.3984528
sk8gcxjuez,Stokesley skatepark,54.4691651,-1.1977887
sk8gcxkdzk,Kirkbymoorside Skate Park,54.2688854,-0.9274537
sk8gcxkx93,skatepark,54.2358096,-0.7235943
sk8gcxn1rx,Preston Park Skatepark,54.5346502,-1.3405997
sk8gcxn5th,Hemlington skatepark,54.5208627,-1.2465982
sk8gcxndtj,Billingham Green skatepark,54.6084889,-1.2895182
sk8gcxngyu,The Fens skatepark,54.6613339,-1.2349153
sk8gcxnk3n,Grove Hill skatepark,54.542922,-1.2109073
sk8gcxnkdy,skatepark,54.5513906,-1.1996025
sk8gcxnqwk,skatepark,54.5704777,-1.114959
sk8gcxnrb0,Guisborough skatepark,54.5370056,-1.0648745
sk8gcxnxe6,skatepark,54.5990675,-1.0738469
sk8gcxnxew,skatepark,54.5996088,-1.0671872
sk8gcxp5uz,skatepark,54.6945452,-1.2309569
sk8gcxp5z8,skatepark,54.7091753,-1.2408968
sk8gcxp90z,Peterlee skatepark,54.7599887,-1.3522504
sk8gcxp9mj,Easington Village skatepark,54.7844105,-1.34311
sk8gcxph7g,Throston skatepark,54.6891033,-1.2141401
sk8gcxphr1,skatepark,54.7069858,-1.2173461
sk8gcxq3ug,skatepark,54.5627303,-0.9725271
sk8gcxq3xd,Saltburn Skatepark,54.5779936,-0.9854049
sk8gcxq607,skatepark,54.5382523,-0.9622247
sk8gcxq6qy,skatepark,54.5745699,-0.9475215
sk8gcxq6tx,skatepark,54.5673807,-0.9340732
sk8gcxsz55,Hairy Bob's Skate Park,54.2897073,-0.3904089
sk8gcxtczd,Whitby Skate Park,54.4901826,-0.6231218
sk8gcxu0xw,Hunmanby Skate Park,54.1822898,-0.32004
sk8gcy2kf0,skatepark,54.8988592,-2.2517675
sk8gcy3ms5,skatepark,55.0864889,-2.2144889
sk8gcy52fb,skatepark,55.4308884,-2.7788892
sk8gcy5tgj,Jedburgh Skate Park,55.4760953,-2.5523124
sk8gcy88p4,Hexham skatepark,54.9714352,-2.1054758
sk8gcy8dp0,skatepark,54.9713244,-2.0213404
sk8gcy8j8n,skatepark,54.8444585,-1.8581516
sk8gcy8n6k,skatepark,54.8566965,-1.8281568
sk8gcy8tsx,Highfield Skatepark,54.9564674,-1.8575992
sk8gcy8xkq,Greenside skatepark,54.9552841,-1.7825155
sk8gcyb15x,skatepark,54.8630422,-1.7039856
sk8gcyb1m3,skatepark,54.8737551,-1.700493
sk8gcyb8um,Fellside skatepark,54.9553897,-1.7166187
sk8gcyb9f7,skatepark,54.9441063,-1.6760289
sk8gcyb9j0,skatepark,54.9592551,-1.7125657
sk8gcybc4g,skatepark,54.9913504,-1.709675
sk8gcybd5s,skatepark,54.9512695,-1.6632917
sk8gcybded,Dunston Skate Park,54.9512914,-1.6449115
sk8gcybdgr,Teams skatepark,54.9495434,-1.626581
sk8gcybese,Gateshead skatepark under the highway,54.9570333,-1.5992264
sk8gcybevb,Dynamix Skate Park,54.9633581,-1.5924832
sk8gcybfh0,skatepark,54.9981206,-1.668884
sk8gcybfmg,skatepark,55.0074319,-1.6542214
sk8gcybg1p,Exhibition Park Skatepark,54.9822865,-1.6157282
sk8gcybgq2,South Gosforth skatepark,55.0108463,-1.6145316
sk8gcybh3s,South Pelaw skatepark,54.8529574,-1.5644182
sk8gcybk41,North Side skatepark,54.8994331,-1.580407
sk8gcybkpe,skatepark,54.9289256,-1.577779
sk8gcybkru,skatepark,54.9316226,-1.5642908
sk8gcybm1t,Albany skatepark,54.8966238,-1.5308077
sk8gcybn2h,Dairy Lane Estate skatepark,54.8448496,-1.4772763
sk8gcybnmu,Park Lea skatepark,54.87641,-1.4764877
sk8gcybpyu,Lakeside skatepark,54.8812438,-1.4115292
sk8gcybr3g,skatepark,54.8975582,-1.4344857
sk8gcybs1h,skatepark,54.9379754,-1.5751893
sk8gcybscy,skatepark,54.9413245,-1.539823
sk8gcybsxp,Walker skatepark,54.9709348,-1.5494022
sk8gcybtw6,Primrose skatepark,54.9673196,-1.5131904
sk8gcybv5d,Wallsend's Skate Park,54.9955109,-1.5344402
sk8gcybwex,skatepark,54.9516453,-1.4623503
sk8gcybwh5,skatepark,54.9539558,-1.4888318
sk8gcybxww,Whiteleas skatepark,54.9680665,-1.419495
sk8gcyby1y,Percy Main skatepark,54.9855671,-1.4848834
sk8gcybyus,North Shield Skate Park,55.0016593,-1.455031
sk8gcybzu9,The Lawe skatepark,55.0011252,-1.414829
sk8gcyc5wr,Dudley skatepark,55.0543547,-1.5938733
sk8gcyc7fs,Cramlington skatepark,55.0775594,-1.5868136
sk8gcyccd6,High Stanners skatepark,55.1649643,-1.6888387
sk8gcyceu7,skatepark,55.1310182,-1.5885278
sk8gcycfss,Pegswood skatepark,55.1769488,-1.6416568
sk8gcycgd7,skatepark,55.1647062,-1.5997439
sk8gcychj5,skatepark,55.0473718,-1.576573
sk8gcycm37,skatepark,55.0708168,-1.5221845
sk8gcycpj8,Panama Dip Skate Park,55.0507931,-1.449205
sk8gcycsgz,Briardale Skate Park,55.1289681,-1.5383924
sk8gcyct4m,Isabella Skate Park,55.1208622,-1.5310984
sk8gcyct7h,Waterloo skatepark,55.1246919,-1.5211083
sk8gcycuj0,Peoples Park Skate Park,55.1793119,-1.5812464
sk8gcycvqq,Newbiggin by the Sea skatepark,55.1864884,-1.5182494
sk8gcyefrb,Coldmartin Croft skatepark,55.5464518,-2.0098455
sk8gcyf70p,Widdrington Station and Stobswood skatepark,55.2399649,-1.6154074
sk8gcyfczb,skatepark,55.3709046,-1.6800958
sk8gcyfgb0,Amble By the Sea skatepark,55.3278372,-1.5918477
sk8gcyfhft,skatepark,55.2101693,-1.5420802
sk8gcyh27k,Netherbarns skatepark,55.6096993,-2.7952938
sk8gcyk2cb,Shedden Park Skateboard Park,55.6010151,-2.4270688
sk8gcyn348,Nungate skatepark,55.9573066,-2.7679183
sk8gcyn984,skatepark,55.9867547,-2.7428605
sk8gcyne2n,Skatepark,55.9870694,-2.660366
sk8gcynfkj,Heugh skatepark,56.0533521,-2.705436
sk8gcynw64,skatepark,55.9981336,-2.5342332
sk8gcypc0h,skatepark,56.2071194,-2.7623707
sk8gcypc8z,skatepark,56.2111748,-2.7364545
sk8gcysq88,skatepark,55.5943367,-1.8231092
sk8gcz08c0,Seaburn Skate Park,54.9378505,-1.3720766
sk8ge2ksgy,skatepark,64.0939489,-21.9305898
sk8ge2kttm,Brettavöllur,64.10212,-21.898766
sk8ge2kty5,skatepark,64.1056194,-21.8904103
sk8ge2kv7f,skatepark,64.1369356,-21.9148275
sk8ge2kyhd,Hjólabrettavollur,64.1415448,-21.8808469
sk8ge2kzub,skatepark,64.1427672,-21.8077524
sk8ge2t48j,Hjólabrettasvæði við Reykjaveg,64.1608698,-21.6789249
sk8ge35dj5,skatepark,63.9242605,-21.0003664
sk8ge9td2y,skatepark,65.6587157,-20.2822157
sk8gedzmgn,skatepark,65.9788787,-18.3705254
sk8geejegf,skatepark,65.6754469,-18.113361
sk8geejetj,skatepark,65.68312,-18.1197066
sk8geejsk2,skatepark,65.6788055,-18.0933101
sk8getqndu,skatepark,65.7574497,-14.8253056
sk8gew68eb,skatepark,65.147812,-13.6885116
sk8gf4wzye,skatepark,57.4724215,-7.3892868
sk8gf5wdgz,Portree skatepark,57.4141197,-6.1964805
sk8gf77ntt,Stornoway skatepark,58.2138207,-6.3869888
sk8gfhtj7s,skatepark,57.1489933,-4.6845644
sk8gfhyzse,Inverness Skate Park,57.4625791,-4.2358768
sk8gfhz42s,skatepark,57.4840411,-4.4646988
sk8gfhz4tx,Gilchrist skatepark,57.5118526,-4.4505573
sk8gfj0trj,Comrie skatepark,56.377562,-3.9800615
sk8gfj25rt,Auchterarder Skate Park,56.2918648,-3.7167592
sk8gfj28tj,Crieff skatepark,56.3658954,-3.8378392
sk8gfj2kut,skatepark,56.3195799,-3.6508752
sk8gfj6e1d,Port na Craig skatepark,56.698858,-3.7312535
sk8gfj8f12,Bridgend skatepark,56.3897565,-3.427
sk8gfj8fx0,skatepark,56.4215923,-3.4046993
sk8gfj8jsu,skatepark,56.2765779,-3.2679428
sk8gfj8nwc,skatepark,56.2879607,-3.2282383
sk8gfj8w1c,skatepark,56.3488421,-3.2502974
sk8gfj8yfh,Errol skatepark,56.3940618,-3.2129771
sk8gfj9tye,Greenburns skatepark,56.5501819,-3.2577035
sk8gfj9unz,Rattray skatepark,56.595314,-3.3291793
sk8gfjb0tr,skatepark,56.2800304,-3.1321533
sk8gfjb622,skatepark,56.2953802,-3.0651033
sk8gfjb7j0,Kinloss House skatepark,56.322091,-3.0309425
sk8gfjbwrx,skatepark,56.379249,-2.8785193
sk8gfjc684,South Road Skatepark,56.4705723,-3.0500867
sk8gfjchbc,Woodhaven skatepark,56.4309526,-2.953797
sk8gfjchp1,Dudhope Skatepark,56.4644087,-2.9862485
sk8gfjcm4s,Finlathen Skatepark,56.4847652,-2.9384678
sk8gfjcme2,Whitfield Skatepark,56.4888971,-2.9211884
sk8gfjcn75,Top Park,56.4425448,-2.8851915
sk8gfjcrcw,Monifieth skatepark,56.4790973,-2.8140579
sk8gfjdh00,skatepark,56.6029325,-3.3389063
sk8gfjf7ks,Southmuir skatepark,56.6711911,-3.0146045
sk8gfjfq04,Forfar skatepark,56.6456144,-2.8967468
sk8gfjnb5t,skatepark,57.4570461,-4.2112086
sk8gfjnbsm,skatepark,57.4605784,-4.1894295
sk8gfjnbxs,Raigmore skatepark,57.4784726,-4.1904662
sk8gfjr844,skatepark,57.5804887,-3.8642632
sk8gfjxux7,Elgin Skatepark,57.6533141,-3.3126015
sk8gfjzkdr,skatepark,57.5375413,-2.9558216
sk8gfm01jc,skatepark,57.6889338,-4.172999
sk8gfm0guu,skatepark,57.8143273,-4.0475864
sk8gfm83ct,Hopeman skatepark,57.7096463,-3.4317681
sk8gfmbh7p,Buckie skatepark,57.6730657,-2.9673036
sk8gfmu3vw,skatepark,58.4344152,-3.0775625
sk8gfmzs3t,Kirkwall skatepark,58.9835951,-2.970187
sk8gfn02r6,Spider Park Skate Park,56.3345492,-2.797562
sk8gfn0h4j,Crail skatepark,56.261345,-2.629167
sk8gfn16m7,Carnoustie skatepark,56.499299,-2.7089989
sk8gfn1swt,Hospitalfield skatepark,56.5506089,-2.6069514
sk8gfn4ewg,skatepark,56.7267747,-2.6541486
sk8gfn5rcx,Laurencekirk skatepark,56.8307002,-2.4616803
sk8gfn68k8,Montrose Skatepark,56.7145871,-2.4496161
sk8gfnhx1s,Banchory Skate Park,57.0505967,-2.4993051
sk8gfnjd6e,Alford skatepark,57.230716,-2.7086469
sk8gfnkjg1,Megray skatepark,56.969816,-2.2068372
sk8gfnkx7y,skatepark,57.062484,-2.1340009
sk8gfnm86x,skatepark,57.2312046,-2.4403044
sk8gfnmcg6,Port Elphinstone skatepark,57.2789123,-2.3808875
sk8gfnmnyt,skatepark,57.1655552,-2.1566252
sk8gfnmpsx,Rosemount skatepark,57.1549601,-2.1209574
sk8gfnnbe7,skatepark,57.4551315,-2.7853374
sk8gfnnhrx,Insch skatepark,57.3461456,-2.6160742
sk8gfnq5mu,Oldmeldrum skatepark,57.3373855,-2.3120607
sk8gfnqm7v,skatepark,57.3696829,-2.2230963
sk8gfnqnq5,skatepark,57.3380198,-2.1820961
sk8gfnsb66,Cove Bay skatepark,57.0976627,-2.0942895
sk8gfnsbn6,Kincorth skatepark,57.1199246,-2.1065372
sk8gfnt0p1,skatepark,57.1677762,-2.1075878
sk8gfnt0se,Hanover skatepark,57.1546129,-2.0820653
sk8gfnt0ss,Transition Extreme skatepark,57.1543259,-2.0813961
sk8gfnt0x4,Pittodrie skatepark,57.167372,-2.0841395
sk8gfnt112,Torry skatepark,57.136248,-2.0645794
sk8gfnt244,Bridge of Don skatepark,57.1848931,-2.1063954
sk8gfnxnfw,skatepark,57.494995,-1.804134
sk8gfq0n9n,Banff skatepark,57.6624936,-2.5182942
sk8gfq84m7,Broadsea skatepark,57.6853817,-2.0053626
sk8gfxnnjd,Lerwick skatepark,60.1482089,-1.1395888
sk8gg4burh,skatepark,62.0466203,-7.1904681
sk8k3vjc2z,skatepark,-34.1410626,18.3470357
sk8k3vn3sv,skatepark,-34.0304053,18.3550381
sk8k3vngz6,Woodstock Skate Park,-33.9291427,18.4500912
sk8k3vnjxc,skatepark,-34.0577462,18.5250602
sk8k3vnmq1,skatepark,-34.0242712,18.5140245
sk8k3vnn5u,skatepark,-34.0796827,18.5505606
sk8k3vnqvz,skatepark,-34.0255385,18.5875337
sk8k3vnsx1,skatepark,-33.9748423,18.4810136
sk8k3vnsx2,skatepark,-33.9725727,18.4795076
sk8k3vnye1,Valhalla Skatepark,-33.952881,18.5688683
sk8k3vp54q,skatepark,-33.9131774,18.4217545
sk8k3vph7z,The Shred,-33.9042055,18.478084
sk8k3vqbk6,skatepark,-33.9463047,18.6474192
sk8k3vqjkh,skatepark,-34.0789563,18.8695183
sk8k3vrhfx,Cloetesville Skate Club,-33.911571,18.8523632
sk8k3vsmb7,skatepark,-34.4077207,19.2413843
sk8k7upu2d,Skate-aid Skatepark,-22.5406606,17.0648026
sk8k9fnxx3,Kings Beach Skate Park,-33.9733831,25.6447637
sk8k9fphuz,skatepark,-33.8991013,25.5322127
sk8kd5u71b,skatepark,-32.9923286,27.9059126
sk8kdcs7pz,Maloof Skate Park,-28.7414196,24.7508934
sk8kdfdkjx,skatepark,-29.1050756,26.2014436
sk8kdtuykz,skatepark,-30.0763562,30.8710835
sk8kdtx7ry,skatepark,-29.6199617,30.3860586
sk8kdwn4nx,skatepark,-29.8457344,31.0363501
sk8kdwnc75,skatepark,-29.7339958,30.9973612
sk8kdyu4kc,skatepark,-28.8016379,32.0935166
sk8ke7g9kw,skatepark,-26.0777724,27.8378875
sk8ke7gvjm,skatepark,-26.029886,28.0010916
sk8kek52bm,skatepark,-26.1455365,28.165669
sk8kekj7k3,skatepark,-25.7713518,28.2702571
sk8kerhyx2,skatepark,-25.843801,32.6306167
sk8kerjhcf,Luis Vinho Skate Park,-25.8288856,32.5555592
sk8kq3mmwd,Luanda Skatepark,-8.8845897,13.2528876
sk8kycmjmd,Skate-aid Skatepark,-6.1219327,35.7424851
sk8kz6jp2b,Small Steps Skatepark,-3.3351114,36.8824159
sk8kzf0ue6,Shangilia Skatepark,-1.2556681,36.7633108
sk8kzfy0yx,roetboe abec,-0.3148321,37.6601744
sk8m593tk2,skatepark,-25.0252792,46.989107
sk8mh9u3rv,Planchodrome CUA,-18.8976315,47.5237642
sk8mhpqtgy,Skatepark de Ravine Blanche,-21.3367992,55.4565593
sk8mhpqupb,skatepark,-21.2702689,55.3717827
sk8mhpqym6,skatepark,-21.2840793,55.473005
sk8mhprp1u,skatepark,-21.2597477,55.5084575
sk8mhprpdr,skatepark,-21.2566388,55.5348006
sk8mhpry2v,Skatepark de la Mare à joncs,-21.132901,55.4775992
sk8mhpw3u2,skatepark,-21.3767131,55.6242418
sk8mhr232g,skatepark,-21.044458,55.254988
sk8mhr23tt,Skatepark de Plateau-Caillou,-21.0195288,55.2686357
sk8mhr2fbr,skatepark,-20.9601643,55.3266172
sk8mhr3hun,Skatepark de la Montagne,-20.8947084,55.4133803
sk8mhr3njm,skatepark,-20.8890942,55.4665315
sk8mhr3nk2,Le Cratère Skate Park de Champ-Fleuri,-20.8934523,55.4712976
sk8mhr3pu4,skatepark,-20.8953274,55.5390544
sk8mhr87fg,skatepark,-21.0333431,55.7170413
sk8mhr913w,skatepark,-20.908377,55.6104115
sk8pxxwysz,skatepark,-46.598708,168.3427492
sk8pxxxznk,skatepark,-46.4158034,168.3607116
sk8pxz2r1w,skatepark,-46.3538537,168.0123679
sk8pxzgc18,skatepark,-45.7383328,168.4424366
sk8pxzm8kr,skatepark,-45.4157116,167.7169705
sk8pxzzy12,skatepark,-45.0368268,168.6626634
sk8pzb1srm,skatepark,-46.1015471,168.9449851
sk8pzb8yws,skatepark,-46.2373401,169.7446623
sk8pzbb8vv,Kaitangata Skate Park,-46.2854489,169.8450042
sk8pzbces5,skatepark,-46.1199052,169.9635232
sk8pzbdv27,Lawrence Skatepark,-45.9206791,169.6887215
sk8pzbkuug,Roxburgh Skate Park,-45.5445964,169.3152075
sk8pzbqw7g,Alexandra Skatepark,-45.2427364,169.380543
sk8pzbrf1m,skatepark,-45.0359282,169.1971527
sk8pzc4vks,skatepark,-45.8979183,170.3937836
sk8pzc4zkk,skatepark,-45.8987148,170.4812389
sk8pzc4zrr,skatepark,-45.8818259,170.4856895
sk8pzc5h3k,skatepark,-45.8709312,170.3489672
sk8pzc6b4c,skatepark,-45.907466,170.5093992
sk8pzc7008,skatepark,-45.8758641,170.509079
sk8pzc75qf,skatepark,-45.8405826,170.6547367
sk8pzc79ru,skatepark,-45.7477806,170.5682931
sk8pzcqphy,Hampden Skatepark,-45.3248674,170.8242985
sk8pzcx6mv,skatepark,-45.0998434,170.9660713
sk8q9fdfrm,Northcliffe Skate Park,-34.6327224,116.1223823
sk8q9fqdm3,skatepark,-33.9843904,115.7649277
sk8q9frz30,skatepark,-33.7872596,115.9837615
sk8q9fs030,Pemberton Skate Park,-34.4463521,116.0275552
sk8q9ft4z1,skatepark,-34.2381695,116.138987
sk8q9ft5n8,skatepark,-34.2410471,116.1476326
sk8q9fwffp,skatepark,-33.9577605,116.1460928
sk8q9g100r,Walpole Skate Park,-34.9780451,116.7294777
sk8q9g3ndc,skatepark,-34.9649625,117.3574757
sk8q9gbd0t,Little Grove Skate Park,-35.065431,117.8686766
sk8q9gdvxb,skatepark,-34.6292018,117.6636174
sk8q9geu9y,skatepark,-34.4862095,117.6287999
sk8q9gk828,skatepark,-34.3619177,117.0815325
sk8q9uuk6q,Bremer Bay Skate Park,-34.3961412,119.3756121
sk8q9yxmg0,skatepark,-33.8645426,121.8934688
sk8qd41jev,skatepark,-33.5531546,115.5613992
sk8qd41zre,Dalyellup Skate Park,-33.3999326,115.6364688
sk8qd41ztb,Gelorup Skate Park,-33.4099753,115.6425229
sk8qd433rx,skatepark,-33.4887052,115.7293192
sk8qd44rmr,skatepark,-33.3256078,115.6414976
sk8qd4623s,Glen Iris Skate Park,-33.346018,115.6808895
sk8qd463nx,Skateboard Park,-33.3185746,115.7186483
sk8qd472tn,skatepark,-33.1499162,115.6950078
sk8qd47v4n,skatepark,-33.0795336,115.8924888
sk8qd4nxuy,skatepark,-32.5805466,115.6619433
sk8qd4qcjj,Mandurah Skate Park,-32.5352121,115.7159543
sk8qd4r6jh,skatepark,-32.4480231,115.758142
sk8qd4rd1u,Daniel Kelly Skate Park,-32.4213745,115.7575099
sk8qd4rzhr,skatepark,-32.3629978,115.9824265
sk8qd4tchg,skatepark,-32.7125694,116.0639369
sk8qd542e2,skatepark,-33.335892,116.7410191
sk8qd586cu,skatepark,-33.6955071,117.5494473
sk8qd5drr2,skatepark,-33.3135235,117.7417542
sk8qd5m692,skatepark,-32.819525,117.1810389
sk8qd5qbm3,skatepark,-32.5338474,117.0830517
sk8qd62605,Cooloongup Skate Park,-32.2995023,115.7563378
sk8qd62uk3,skatepark,-32.1876648,115.8527033
sk8qd62xtw,skatepark,-32.2255613,116.0026728
sk8qd6368v,skatepark,-32.1189909,115.7815025
sk8qd637r6,skatepark,-32.0829071,115.8103596
sk8qd637vq,skatepark,-32.0944909,115.837608
sk8qd639gg,skatepark,-32.0584897,115.7455418
sk8qd639vt,skatepark,-32.0486958,115.7485838
sk8qd63dk6,skatepark,-32.0555693,115.7662196
sk8qd63f03,skatepark,-32.0334637,115.7541053
sk8qd63f75,skatepark,-32.0189042,115.7675296
sk8qd63fbp,skatepark,-32.0349252,115.7954504
sk8qd63juz,skatepark,-32.141833,115.9272565
sk8qd63n5q,skatepark,-32.1487639,115.9361174
sk8qd63qv1,skatepark,-32.0957208,115.9625646
sk8qd63rmv,skatepark,-32.0914183,115.9904231
sk8qd63s2k,skatepark,-32.0782523,115.8564324
sk8qd63skr,skatepark,-32.0563792,115.8615127
sk8qd63uus,skatepark,-32.0108488,115.8784923
sk8qd63wue,skatepark,-32.0549975,115.9650338
sk8qd63xsu,skatepark,-32.0527535,116.0004102
sk8qd63ydk,skatepark,-32.0236191,115.9554739
sk8qd63yfe,skatepark,-32.0222306,115.964866
sk8qd63yfm,skatepark,-32.0230383,115.9676668
sk8qd63ykc,skatepark,-32.0099019,115.9413434
sk8qd6669w,Perry Lakes Skatepark,-31.9399528,115.7832908
sk8qd667gf,skatepark,-31.9269939,115.8319448
sk8qd66d1f,skatepark,-31.8933176,115.7558121
sk8qd66ff4,skatepark,-31.8485983,115.7884648
sk8qd66hwx,The River Flow,-31.9552648,115.8720675
sk8qd66jh1,Victoria Park Skate Park,-31.9692429,115.8863992
sk8qd66jh6,skatepark,-31.9687405,115.8865561
sk8qd66k19,skatepark,-31.9391669,115.8417632
sk8qd66kcn,skatepark,-31.9420668,115.8813378
sk8qd66nn4,skatepark,-31.9589729,115.9313285
sk8qd66p8h,Hartfield Skate Park,-31.9910238,115.9994086
sk8qd66pdy,Dawson Park Skatepark,-31.976169,116.0022851
sk8qd66r8d,skatepark,-31.9444375,115.9972029
sk8qd66tc1,skatepark,-31.8980624,115.9194692
sk8qd66w87,skatepark,-31.9024826,115.9550135
sk8qd6774x,Wanneroo Showgrounds Skate Park,-31.7577411,115.8060979
sk8qd679f0,skatepark,-31.7173586,115.7415724
sk8qd679qb,skatepark,-31.6912624,115.7200433
sk8qd67hdf,skatepark,-31.8007171,115.8646987
sk8qd67phk,skatepark,-31.7925147,115.9774356
sk8qd67pp6,Ellenbrook Skate Park,-31.7756081,115.9747219
sk8qd69052,skatepark,-32.1497679,116.0160244
sk8qd6934p,Cross Park Skate Park,-32.1121586,116.0692289
sk8qd6d142,skatepark,-31.9796231,116.0608802
sk8qd6d20j,skatepark,-31.9472323,116.0228356
sk8qd6d2qc,skatepark,-31.9102494,116.028849
sk8qd6d85q,skatepark,-31.88513,116.0248273
sk8qd6eb7k,skatepark,-31.6658711,116.0322154
sk8qd6hx3g,skatepark,-31.5418097,115.6357891
sk8qd6hy60,Charnwood Skate Park,-31.4974896,115.5883834
sk8qd6p82z,Halfpipe,-31.0207045,115.3332037
sk8qd7b46k,skatepark,-32.3309133,117.8778444
sk8qd7nx1m,skatepark,-31.19426,117.0333357
sk8qd7z02r,skatepark,-31.1117736,117.7942494
sk8qd9g9gb,skatepark,-30.3015858,115.0383359
sk8qd9ubnm,Green Head Skate Park,-30.0670893,114.9691465
sk8qdc9x0h,skatepark,-29.2665999,114.9237491
sk8qdcs073,skatepark,-28.8093886,114.6230123
sk8qdcs20g,skatepark,-28.77923,114.6135546
sk8qdcs26u,skatepark,-28.7689494,114.6270407
sk8qdcs8gd,skatepark,-28.7206728,114.6456915
sk8qdd3xz0,skatepark,-30.6353421,116.0054937
sk8qddrfny,Three Springs Skate Park,-29.5373451,115.7614449
sk8qddtbpb,skatepark,-29.8830086,116.0169679
sk8qde89km,skatepark,-30.8254739,117.4843796
sk8qdeff07,skatepark,-30.4520949,117.8658549
sk8qdf1fvz,skatepark,-29.1909864,115.4430112
sk8qdf3zf9,Morawa Skate Park,-29.2098736,116.0063642
sk8qdf8w0n,Perenjori Skate Park,-29.442081,116.2882084
sk8qdh10t8,skatepark,-33.543916,118.1474437
sk8qdhesrw,Newdegate Skate Park,-33.0935296,119.0235705
sk8qdhn0sw,skatepark,-32.6701959,118.1554439
sk8qdk48t6,Bruce Rock Skate Park,-31.8750734,118.1508434
sk8qdkhgku,skatepark,-31.4818244,118.2743393
sk8qdky75z,Southern Cross Skate Park,-31.2241677,119.321918
sk8qdqpvjh,skatepark,-30.9536223,121.1638001
sk8qdqqrwc,skatepark,-31.2073603,121.6205926
sk8qds01g1,skatepark,-30.9196887,118.2032784
sk8qdw3h4n,skatepark,-30.7505492,121.473944
sk8qdzj1k7,skatepark,-28.6278571,122.4031757
sk8qem2xy9,skatepark,-26.594708,120.2250251
sk8qev5hs7,Skate Park,-23.3542259,119.7334717
sk8qfpbtd8,skatepark,-33.6473896,134.8904015
sk8qfpmqj4,skatepark,-32.7989376,134.2118794
sk8qfqd6ew,skatepark,-31.927694,133.0087295
sk8qfzffmt,skatepark,-29.016713,134.7551445
sk8qgz1n7e,skatepark,-23.7105,133.8729588
sk8qqg4uum,skatepark,-6.5237867,105.6847225
sk8qqgfw21,Skateboard Park,-6.5917902,106.8001613
sk8qqggqgy,skatepark,-6.4389896,106.8285227
sk8qqggudz,skatepark,-6.3567328,106.7320446
sk8qqguhn9,skatepark,-6.2922884,106.7015516
sk8qqgvphn,Lapangan Skateboard,-6.1293725,106.8392961
sk8qqu2vmu,Bumi Skatepark,-6.8675632,107.4636116
sk8qqu585p,skatepark,-6.3991489,106.8856246
sk8qqu8s7v,skatepark,-6.9214926,107.7724094
sk8qquj44d,skatepark,-6.1374119,106.9667953
sk8qqv1ty9,Bima Loop Skatepark Cirebon,-6.7311359,108.535836
sk8qqw7nec,Taman Milenial Bantul,-7.8886826,110.3272172
sk8qqwdsy3,skatepark,-7.9632633,110.6008208
sk8qqxcbrt,Skatepark Sport Center Blitar,-8.0874408,112.1663525
sk8qqxesc9,skatepark,-7.8136614,112.0082052
sk8qqxjzup,BMX & SKATE PARK NGAWI,-7.4034464,111.444249
sk8qqxk9gn,skatepark,-7.6291964,111.5304618
sk8qqycwmr,skatepark,-6.7379344,111.0264588
sk8qqz8v96,Taman Skateboard GOR,-6.8912493,112.0420844
sk8qs15jp3,skatepark,-21.9321145,114.1284448
sk8qs1ugkr,The Fish Bowl Skate Park,-21.6412237,115.113482
sk8qs71fjv,Baynton BMX Track,-20.7545001,116.8148499
sk8qs741b0,skatepark,-20.7411668,116.7960099
sk8qs744c1,Karratha Skate Space,-20.7361425,116.8413511
sk8qs763es,Wickham Skate Park,-20.6788813,117.1420656
sk8qsk7fu5,skatepark,-20.4114705,118.6026076
sk8qskk7r0,skatepark,-20.3074274,118.6194086
sk8qsycuzx,skatepark,-17.9311973,122.2107988
sk8qsycv5x,Broome Skatepark,-17.9539116,122.2218275
sk8qv5w38c,KNX Skate Park,-15.7719274,128.7400039
sk8qvv11k9,skatepark,-12.4549705,130.8380577
sk8qvv19cm,Jingili Skate Park,-12.3854558,130.8663184
sk8qvv1dbu,skatepark,-12.387308,130.9079911
sk8qvv1h8d,skatepark,-12.4770642,130.9830042
sk8qw3ygcj,skatepark,-8.6512626,115.1331138
sk8qw3ykty,skatepark,-8.7132569,115.1675153
sk8qw3ymj5,Motion Skatepark,-8.7175331,115.1858515
sk8qw3yu0b,Pretty Poison Bowl,-8.6526929,115.1378928
sk8qw3yvbz,skatepark,-8.6519307,115.2232852
sk8qw3yver,skatepark,-8.6384694,115.2133137
sk8qw6p6n1,Istri Kania Skatepark,-8.5361665,115.4019751
sk8qw6tmvv,skatepark,-8.8887481,116.2761224
sk8qw6tmzv,skatepark,-8.8778719,116.2760978
sk8qw6tr8c,skatepark,-8.9154522,116.3466413
sk8qw84csr,skatepark,-7.9306977,112.5756435
sk8qw84dfz,skatepark,-7.9819727,112.6306182
sk8qw84dt6,Piata Skate Park,-7.968503,112.6130405
sk8qw84f0g,skatepark,-7.9490733,112.5921403
